Audiobook name,Review Date,Rating,Transaction ID
Audiobook #9,28/11/17,10,4074330
Audiobook #2,28/11/17,9,4213010
Audiobook #1,28/11/17,7,4078850
Audiobook #4,28/11/17,9,4841940
Audiobook #1,28/11/17,8,4157570
Audiobook #4,28/11/17,8,4433210
Audiobook #1,28/11/17,7,5868920
Audiobook #2,28/11/17,9,4150480
Audiobook #1,28/11/17,10,4079850
Audiobook #7,28/11/17,10,4083310
Audiobook #6,28/11/17,8,4206830
Audiobook #1,28/11/17,10,4312950
Audiobook #1,28/11/17,10,4301130
Audiobook #2,28/11/17,7,5340211
Audiobook #7,28/11/17,10,4613460
Audiobook #6,28/11/17,8,4102830
Audiobook #4,28/11/17,8,4443210
Other,28/11/17,7,7826620
Audiobook #1,28/11/17,10,4123710
Audiobook #2,28/11/17,8,4112970
Audiobook #4,28/11/17,10,4120511
Other,28/11/17,10,4114710
Audiobook #2,28/11/17,10,4559350
Audiobook #1,28/11/17,8,4328520
Audiobook #4,28/11/17,10,4713130
Audiobook #9,28/11/17,10,7517640
Audiobook #1,28/11/17,10,4331210
Audiobook #2,28/11/17,10,4328720
Audiobook #1,28/11/17,10,4274850
Audiobook #2,28/11/17,10,4140620
Audiobook #6,28/11/17,9,9083910
Audiobook #1,28/11/17,9,3926711
Audiobook #1,28/11/17,10,6958620
Audiobook #2,28/11/17,7,4148111
Audiobook #9,28/11/17,8,4282770
Audiobook #2,28/11/17,8,4150250
Audiobook #3,28/11/17,7,4170440
Audiobook #2,28/11/17,10,4630540
Audiobook #7,28/11/17,10,4357830
Audiobook #4,28/11/17,10,4256160
Audiobook #1,27/11/17,10,4356570
Audiobook #2,27/11/17,10,4178560
Audiobook #2,27/11/17,6,4611311
Audiobook #7,27/11/17,5,4239040
Audiobook #6,27/11/17,8,4509110
Audiobook #1,27/11/17,9,5235650
Audiobook #1,27/11/17,6,4178140
Other,27/11/17,10,4546770
Audiobook #3,27/11/17,10,4288320
Audiobook #7,27/11/17,8,4356780
Audiobook #5,27/11/17,10,4180410
Audiobook #4,27/11/17,10,4210830
Audiobook #7,27/11/17,8,5051170
Audiobook #1,27/11/17,8,4952830
Audiobook #3,27/11/17,9,4270320
Audiobook #4,27/11/17,10,4541010
Audiobook #7,27/11/17,8,6345430
Audiobook #2,27/11/17,10,5307810
Audiobook #6,27/11/17,10,1638411
Audiobook #4,27/11/17,10,5261010
Audiobook #4,27/11/17,10,4220710
Other,27/11/17,5,4231470
Audiobook #2,27/11/17,10,7862830
Audiobook #4,27/11/17,9,2461311
Audiobook #4,27/11/17,10,4062540
Audiobook #2,27/11/17,10,9100620
Audiobook #4,27/11/17,2,4319030
Audiobook #2,27/11/17,9,4279060
Audiobook #6,27/11/17,8,5513120
Audiobook #2,27/11/17,8,4258610
Other,27/11/17,10,5169710
Audiobook #2,27/11/17,9,4271740
Audiobook #9,27/11/17,9,4263940
Audiobook #7,27/11/17,10,5558220
Audiobook #1,27/11/17,8,4264330
Audiobook #1,27/11/17,10,5018010
Audiobook #1,27/11/17,10,4286020
Audiobook #6,27/11/17,10,4451720
Audiobook #6,27/11/17,7,4291450
Audiobook #1,27/11/17,10,4285611
Audiobook #6,27/11/17,10,5221011
Audiobook #2,27/11/17,9,4291320
Audiobook #7,27/11/17,8,4309970
Audiobook #2,27/11/17,10,4305260
Audiobook #3,27/11/17,10,4313810
Audiobook #1,27/11/17,9,4339860
Audiobook #1,27/11/17,10,6609250
Audiobook #2,27/11/17,10,5120160
Audiobook #3,27/11/17,8,4345310
Other,27/11/17,6,4374420
Audiobook #6,27/11/17,10,4321510
Audiobook #2,27/11/17,8,5575930
Audiobook #9,27/11/17,9,8068640
Other,27/11/17,8,4744480
Audiobook #1,27/11/17,10,4767480
Audiobook #7,27/11/17,10,4610980
Audiobook #4,27/11/17,10,4572030
Audiobook #1,26/11/17,8,4922730
Audiobook #1,26/11/17,10,7372210
Audiobook #1,26/11/17,10,4353110
Audiobook #1,26/11/17,10,4039040
Audiobook #2,26/11/17,10,4430330
Audiobook #9,26/11/17,5,6160840
Audiobook #9,26/11/17,10,4717211
Audiobook #5,26/11/17,10,4477310
Audiobook #6,26/11/17,7,4390220
Other,26/11/17,10,4834910
Audiobook #4,26/11/17,10,4474450
Audiobook #2,26/11/17,7,3928560
Audiobook #5,26/11/17,10,5119620
Audiobook #2,26/11/17,10,4287540
Audiobook #7,26/11/17,7,7891940
Audiobook #6,26/11/17,8,5976240
Audiobook #1,26/11/17,10,4463170
Audiobook #2,26/11/17,8,4445870
Audiobook #2,26/11/17,10,4376120
Audiobook #2,26/11/17,9,4377810
Audiobook #5,26/11/17,10,4388960
Other,26/11/17,9,5609530
Audiobook #5,26/11/17,10,4425120
Audiobook #2,26/11/17,10,4772080
Audiobook #1,26/11/17,5,4386530
Audiobook #2,26/11/17,10,4384490
Audiobook #1,26/11/17,4,5320730
Audiobook #9,26/11/17,9,4389260
Audiobook #2,26/11/17,10,4642940
Audiobook #7,26/11/17,9,4662190
Audiobook #2,26/11/17,10,4425960
Audiobook #7,26/11/17,10,4506910
Other,26/11/17,10,4394880
Audiobook #1,26/11/17,10,5896010
Audiobook #4,26/11/17,9,4406430
Other,26/11/17,9,4923380
Audiobook #1,26/11/17,8,4472020
Audiobook #4,26/11/17,10,4516130
Audiobook #1,26/11/17,8,4706190
Audiobook #3,26/11/17,8,4812380
Audiobook #1,26/11/17,10,6957720
Audiobook #5,26/11/17,10,4462070
Other,26/11/17,10,5553110
Audiobook #4,26/11/17,9,4665410
Audiobook #7,26/11/17,10,4478970
Audiobook #1,26/11/17,6,4628910
Audiobook #2,26/11/17,10,4474610
Audiobook #8,26/11/17,9,5080530
Audiobook #5,26/11/17,6,6808340
Audiobook #1,26/11/17,10,6212920
Audiobook #3,26/11/17,8,4483610
Audiobook #5,26/11/17,10,4517110
Audiobook #2,26/11/17,10,1756730
Other,26/11/17,9,4449440
Audiobook #6,26/11/17,9,4749260
Audiobook #3,26/11/17,8,4546320
Audiobook #1,26/11/17,6,4437070
Audiobook #2,26/11/17,8,7223250
Audiobook #1,26/11/17,8,4500060
Audiobook #7,26/11/17,9,4445630
Audiobook #1,25/11/17,10,4471510
Audiobook #1,25/11/17,10,4447520
Audiobook #5,25/11/17,10,5001330
Audiobook #2,25/11/17,10,4597110
Audiobook #3,25/11/17,9,4445920
Audiobook #1,25/11/17,10,4477210
Audiobook #1,25/11/17,10,9300020
Audiobook #2,25/11/17,10,11105110
Other,25/11/17,3,4448520
Audiobook #5,25/11/17,10,4757160
Audiobook #2,25/11/17,10,4651180
Audiobook #1,25/11/17,8,4976620
Audiobook #1,25/11/17,8,5176140
Audiobook #1,25/11/17,10,4402530
Audiobook #1,25/11/17,10,4954320
Other,25/11/17,6,5093830
Audiobook #7,25/11/17,10,4758380
Audiobook #5,25/11/17,10,4481810
Audiobook #1,25/11/17,10,4470910
Audiobook #4,25/11/17,6,6709630
Audiobook #3,25/11/17,10,4501490
Audiobook #6,25/11/17,10,4472810
Audiobook #7,25/11/17,10,4734830
Audiobook #6,25/11/17,7,5347050
Other,25/11/17,7,5817120
Audiobook #2,25/11/17,10,4481770
Other,25/11/17,10,4509850
Audiobook #2,25/11/17,10,5035240
Audiobook #1,25/11/17,10,4484610
Audiobook #5,25/11/17,7,4497780
Audiobook #4,25/11/17,7,5267140
Audiobook #7,25/11/17,8,9801210
Audiobook #2,25/11/17,10,6854810
Audiobook #8,25/11/17,10,4667830
Audiobook #1,25/11/17,8,5094711
Audiobook #1,25/11/17,10,4695760
Audiobook #3,25/11/17,10,7078770
Audiobook #7,25/11/17,9,4497060
Audiobook #3,25/11/17,6,4494830
Audiobook #2,25/11/17,7,4594020
Audiobook #4,25/11/17,7,4831570
Audiobook #3,25/11/17,9,4565530
Audiobook #1,25/11/17,7,4384311
Audiobook #2,25/11/17,8,4550660
Audiobook #1,25/11/17,6,4817980
Audiobook #1,25/11/17,10,5787730
Audiobook #1,24/11/17,8,4801550
Audiobook #3,24/11/17,10,4500760
Audiobook #2,24/11/17,9,4547480
Audiobook #1,24/11/17,10,4598650
Audiobook #2,24/11/17,6,4501630
Audiobook #3,24/11/17,10,4508910
Audiobook #6,24/11/17,10,4919610
Audiobook #2,24/11/17,5,4935540
Audiobook #1,24/11/17,10,5165250
Audiobook #1,24/11/17,10,4507920
Audiobook #4,24/11/17,8,9390020
Audiobook #4,24/11/17,10,11986240
Audiobook #2,24/11/17,7,4516410
Audiobook #3,24/11/17,1,4584720
Audiobook #2,24/11/17,10,4767820
Audiobook #2,24/11/17,10,8774910
Audiobook #2,24/11/17,10,4720820
Audiobook #5,24/11/17,9,4890440
Audiobook #5,24/11/17,9,5641330
Other,24/11/17,9,5050350
Audiobook #2,24/11/17,7,5128440
Audiobook #7,24/11/17,10,4755590
Audiobook #6,24/11/17,10,5757530
Audiobook #3,24/11/17,8,4558610
Audiobook #1,24/11/17,4,4581120
Audiobook #6,24/11/17,8,4525270
Audiobook #5,24/11/17,10,4525780
Audiobook #6,24/11/17,10,5284420
Audiobook #1,24/11/17,10,4820280
Audiobook #2,24/11/17,5,4533240
Audiobook #4,24/11/17,6,4991770
Audiobook #1,24/11/17,8,4547660
Audiobook #3,24/11/17,10,6480520
Audiobook #1,24/11/17,10,4541420
Audiobook #2,23/11/17,9,4967030
Other,23/11/17,8,4544620
Audiobook #8,23/11/17,6,4641770
Audiobook #3,23/11/17,8,6658620
Audiobook #3,23/11/17,8,4828410
Audiobook #2,23/11/17,10,4565311
Audiobook #1,23/11/17,10,4808470
Audiobook #4,23/11/17,10,4555820
Audiobook #3,23/11/17,10,11515720
Audiobook #3,23/11/17,10,4599340
Audiobook #4,23/11/17,8,5838540
Other,23/11/17,9,4574450
Audiobook #1,23/11/17,10,4864370
Audiobook #2,23/11/17,8,5136560
Audiobook #1,23/11/17,8,5696520
Audiobook #5,23/11/17,10,4651340
Audiobook #8,23/11/17,10,4569360
Audiobook #9,23/11/17,10,5727110
Audiobook #2,23/11/17,10,7512840
Audiobook #2,23/11/17,9,4635020
Audiobook #4,23/11/17,9,4987920
Audiobook #4,23/11/17,9,4981270
Audiobook #7,23/11/17,10,5121860
Audiobook #7,23/11/17,8,4605311
Audiobook #2,23/11/17,10,4705140
Audiobook #1,23/11/17,5,5277211
Audiobook #6,23/11/17,10,5047730
Other,23/11/17,10,4750240
Audiobook #2,23/11/17,9,4611210
Other,23/11/17,10,4659720
Audiobook #3,23/11/17,8,4648410
Audiobook #4,23/11/17,8,5158011
Audiobook #9,23/11/17,9,4782480
Audiobook #3,23/11/17,10,5632120
Audiobook #6,23/11/17,10,5317620
Audiobook #2,23/11/17,10,3901190
Audiobook #9,22/11/17,10,4585610
Audiobook #6,22/11/17,9,4711070
Audiobook #1,22/11/17,10,4610860
Audiobook #3,22/11/17,10,5068240
Audiobook #1,22/11/17,9,4725180
Audiobook #9,22/11/17,10,4706360
Audiobook #3,22/11/17,9,4615520
Audiobook #8,22/11/17,10,4908810
Audiobook #2,22/11/17,9,4809180
Audiobook #2,22/11/17,10,4713640
Audiobook #9,22/11/17,9,4605620
Audiobook #5,22/11/17,9,1617630
Audiobook #2,22/11/17,9,5502111
Audiobook #7,22/11/17,10,4698230
Audiobook #1,22/11/17,10,4838880
Audiobook #1,22/11/17,8,4608850
Audiobook #7,22/11/17,10,5166090
Audiobook #1,22/11/17,10,4659260
Audiobook #1,22/11/17,8,4634940
Audiobook #3,22/11/17,10,6675030
Audiobook #1,22/11/17,10,4233760
Audiobook #2,22/11/17,9,9084020
Audiobook #1,22/11/17,10,4613940
Audiobook #1,22/11/17,10,5137670
Audiobook #9,22/11/17,10,4782020
Audiobook #4,22/11/17,10,4640790
Audiobook #6,22/11/17,8,4659311
Audiobook #2,22/11/17,10,4637160
Audiobook #7,22/11/17,10,4679720
Audiobook #5,22/11/17,9,5648810
Audiobook #6,22/11/17,8,4793080
Audiobook #3,22/11/17,8,5077410
Audiobook #1,22/11/17,9,4629610
Audiobook #2,22/11/17,10,4874610
Audiobook #3,22/11/17,9,4900270
Audiobook #1,22/11/17,10,4946910
Audiobook #9,22/11/17,10,5030320
Audiobook #2,22/11/17,7,4366640
Other,22/11/17,10,4632810
Audiobook #1,22/11/17,10,4694260
Audiobook #1,22/11/17,10,4744620
Audiobook #2,22/11/17,10,5974970
Audiobook #6,21/11/17,10,6502410
Audiobook #8,21/11/17,8,4728410
Audiobook #2,21/11/17,10,4899210
Audiobook #4,21/11/17,10,6607530
Audiobook #2,21/11/17,10,8475030
Audiobook #4,21/11/17,8,4785220
Audiobook #2,21/11/17,9,4669260
Audiobook #3,21/11/17,10,5044820
Audiobook #1,21/11/17,7,4738920
Audiobook #1,21/11/17,10,4792180
Audiobook #1,21/11/17,9,4677610
Audiobook #2,21/11/17,10,4755920
Audiobook #9,21/11/17,9,4700460
Audiobook #1,21/11/17,10,6258310
Audiobook #3,21/11/17,10,4656470
Audiobook #5,21/11/17,10,4707020
Audiobook #1,21/11/17,10,4753880
Audiobook #7,21/11/17,4,4769580
Audiobook #5,21/11/17,10,6984820
Audiobook #1,21/11/17,6,4670060
Audiobook #1,21/11/17,10,4679480
Audiobook #8,21/11/17,10,4748580
Audiobook #1,21/11/17,10,6055720
Audiobook #1,21/11/17,6,7030610
Audiobook #1,21/11/17,10,4777680
Audiobook #1,21/11/17,10,4678780
Other,21/11/17,8,4699311
Other,21/11/17,8,4675850
Audiobook #6,21/11/17,10,4963520
Audiobook #7,21/11/17,10,4675520
Audiobook #6,21/11/17,9,4676120
Audiobook #3,21/11/17,9,5070420
Audiobook #2,21/11/17,10,4695680
Audiobook #7,21/11/17,10,4697660
Audiobook #3,21/11/17,10,4685440
Audiobook #6,21/11/17,10,4684310
Audiobook #6,21/11/17,10,4685070
Audiobook #8,21/11/17,9,4704210
Audiobook #3,21/11/17,8,4688320
Audiobook #5,21/11/17,9,4689030
Audiobook #6,21/11/17,6,4689440
Audiobook #8,21/11/17,9,5791430
Audiobook #5,21/11/17,10,4689960
Audiobook #3,21/11/17,8,4721810
Audiobook #1,21/11/17,10,4914350
Audiobook #1,21/11/17,10,4888820
Audiobook #1,20/11/17,8,5281640
Audiobook #5,20/11/17,9,4717910
Audiobook #2,20/11/17,5,4818960
Audiobook #3,20/11/17,10,5044770
Audiobook #2,20/11/17,10,5024260
Audiobook #1,20/11/17,10,4724340
Audiobook #2,20/11/17,9,5329410
Audiobook #2,20/11/17,8,1035410
Audiobook #1,20/11/17,10,4779880
Other,20/11/17,10,4746920
Audiobook #3,20/11/17,3,4987040
Audiobook #2,20/11/17,10,5079340
Audiobook #4,20/11/17,10,4732510
Audiobook #3,20/11/17,10,4756850
Audiobook #5,20/11/17,10,5914510
Audiobook #4,20/11/17,10,4762950
Audiobook #9,20/11/17,10,4831280
Audiobook #3,20/11/17,10,7264740
Audiobook #1,20/11/17,8,4528210
Audiobook #2,20/11/17,9,4805710
Audiobook #7,20/11/17,10,4771150
Audiobook #8,20/11/17,10,6408940
Audiobook #2,20/11/17,9,4709260
Audiobook #8,20/11/17,10,5858610
Audiobook #4,20/11/17,9,4738360
Audiobook #7,20/11/17,10,6240540
Audiobook #6,20/11/17,6,4739760
Audiobook #2,20/11/17,10,4787010
Audiobook #2,20/11/17,9,5065370
Audiobook #3,20/11/17,8,4827830
Audiobook #2,20/11/17,10,4741111
Audiobook #7,20/11/17,10,8729540
Audiobook #2,20/11/17,10,4973620
Audiobook #2,20/11/17,8,4769680
Audiobook #6,20/11/17,9,4786710
Other,20/11/17,10,8757630
Audiobook #7,20/11/17,10,7110020
Audiobook #2,20/11/17,10,4965820
Audiobook #4,20/11/17,7,5095420
Audiobook #4,20/11/17,8,4836140
Audiobook #4,20/11/17,10,4934760
Audiobook #5,19/11/17,10,9850610
Audiobook #7,19/11/17,10,4765410
Audiobook #6,19/11/17,10,7209811
Audiobook #2,19/11/17,10,5827211
Audiobook #4,19/11/17,8,4913340
Audiobook #6,19/11/17,10,5084670
Audiobook #1,19/11/17,10,4757230
Other,19/11/17,10,7182840
Audiobook #2,19/11/17,10,5979410
Audiobook #9,19/11/17,10,4759980
Audiobook #7,19/11/17,8,4764111
Audiobook #2,19/11/17,10,4998550
Other,19/11/17,10,7955120
Audiobook #4,19/11/17,8,4853630
Audiobook #4,19/11/17,10,4774880
Audiobook #4,19/11/17,8,4993910
Audiobook #4,19/11/17,8,5072110
Audiobook #1,19/11/17,10,4965230
Audiobook #2,19/11/17,8,4779680
Audiobook #1,19/11/17,10,7437810
Other,19/11/17,6,4787220
Audiobook #8,19/11/17,8,4832720
Audiobook #2,19/11/17,10,4932511
Audiobook #2,19/11/17,10,8683420
Audiobook #1,19/11/17,10,7193610
Audiobook #1,19/11/17,10,4923540
Audiobook #7,19/11/17,10,5241511
Audiobook #6,19/11/17,10,5155230
Audiobook #4,19/11/17,10,5677320
Audiobook #8,19/11/17,9,4677780
Audiobook #6,19/11/17,10,4788110
Audiobook #2,19/11/17,10,4862710
Audiobook #1,19/11/17,9,4964470
Audiobook #1,19/11/17,10,4817580
Audiobook #4,19/11/17,8,5967620
Audiobook #2,18/11/17,10,5456311
Audiobook #3,18/11/17,6,4311910
Other,18/11/17,10,4831870
Audiobook #3,18/11/17,9,2449740
Audiobook #8,18/11/17,8,4815120
Audiobook #5,18/11/17,10,5830510
Audiobook #2,18/11/17,10,4957330
Audiobook #6,18/11/17,8,4885130
Audiobook #4,18/11/17,10,6110930
Audiobook #3,18/11/17,8,1613810
Audiobook #2,18/11/17,10,4814680
Audiobook #2,18/11/17,10,4871110
Audiobook #4,18/11/17,10,7095510
Audiobook #7,18/11/17,10,4816311
Audiobook #9,18/11/17,9,5602240
Audiobook #9,18/11/17,10,6178310
Other,18/11/17,6,4924520
Audiobook #6,18/11/17,9,4858710
Audiobook #2,18/11/17,10,4825620
Audiobook #1,18/11/17,10,4991130
Audiobook #8,18/11/17,10,5086310
Audiobook #4,18/11/17,10,5043130
Audiobook #1,18/11/17,8,5211960
Audiobook #2,18/11/17,10,4897310
Audiobook #1,18/11/17,9,5826320
Audiobook #7,18/11/17,8,6361220
Audiobook #2,18/11/17,10,4841890
Audiobook #2,18/11/17,10,5016670
Audiobook #3,18/11/17,10,5811730
Audiobook #1,18/11/17,8,4844670
Audiobook #6,18/11/17,8,11448140
Audiobook #2,18/11/17,10,4847010
Audiobook #7,18/11/17,10,5360550
Audiobook #1,18/11/17,10,5331630
Audiobook #1,18/11/17,8,4847580
Audiobook #1,18/11/17,8,6872810
Audiobook #3,18/11/17,9,1500670
Audiobook #3,18/11/17,10,1268711
Audiobook #2,18/11/17,10,4850620
Audiobook #6,17/11/17,10,7561340
Audiobook #2,17/11/17,10,4991611
Audiobook #2,17/11/17,10,6941420
Audiobook #5,17/11/17,10,4856720
Audiobook #1,17/11/17,10,4859020
Audiobook #2,17/11/17,5,4950750
Audiobook #6,17/11/17,9,4857510
Audiobook #1,17/11/17,10,4862920
Audiobook #7,17/11/17,8,6805320
Audiobook #2,17/11/17,8,5065840
Audiobook #8,17/11/17,4,4910290
Audiobook #8,17/11/17,6,5737411
Audiobook #2,17/11/17,9,4868210
Audiobook #6,17/11/17,10,4875211
Audiobook #8,17/11/17,7,4831460
Audiobook #8,17/11/17,8,4171160
Audiobook #2,17/11/17,10,4775880
Audiobook #1,17/11/17,10,5062410
Audiobook #8,17/11/17,9,4904730
Audiobook #8,17/11/17,9,5181320
Other,17/11/17,6,4169480
Audiobook #5,17/11/17,10,5367090
Audiobook #2,17/11/17,9,4882340
Audiobook #2,17/11/17,9,4893110
Audiobook #6,17/11/17,8,4886220
Audiobook #2,17/11/17,10,4936140
Audiobook #1,17/11/17,9,5062650
Audiobook #8,17/11/17,10,4927930
Audiobook #8,17/11/17,10,4893020
Audiobook #6,17/11/17,7,4041470
Audiobook #4,17/11/17,7,4931570
Audiobook #1,17/11/17,10,5041320
Audiobook #7,17/11/17,8,9953210
Audiobook #1,17/11/17,10,4967730
Audiobook #2,17/11/17,8,4897210
Audiobook #3,17/11/17,9,5018620
Audiobook #6,17/11/17,10,4940510
Audiobook #3,17/11/17,7,5238550
Audiobook #6,17/11/17,9,5025870
Audiobook #1,17/11/17,10,4946711
Audiobook #5,17/11/17,8,5046440
Audiobook #2,17/11/17,10,4904810
Audiobook #3,16/11/17,10,4943310
Audiobook #1,16/11/17,10,2198950
Audiobook #6,16/11/17,10,4934560
Audiobook #7,16/11/17,10,4906710
Audiobook #6,16/11/17,6,6679590
Audiobook #4,16/11/17,10,4908930
Audiobook #1,16/11/17,9,8782430
Audiobook #3,16/11/17,10,4986310
Audiobook #7,16/11/17,10,7791210
Audiobook #2,16/11/17,9,5071870
Audiobook #2,16/11/17,8,4914011
Audiobook #4,16/11/17,8,4944670
Audiobook #1,16/11/17,9,5447540
Audiobook #5,16/11/17,10,4575460
Audiobook #1,16/11/17,6,7771830
Audiobook #5,16/11/17,9,10205320
Audiobook #8,16/11/17,10,4925270
Audiobook #4,16/11/17,10,5954320
Audiobook #6,16/11/17,10,5106090
Audiobook #8,16/11/17,10,5407840
Audiobook #2,16/11/17,9,10211820
Audiobook #5,15/11/17,9,9095110
Audiobook #2,15/11/17,10,8067730
Audiobook #1,15/11/17,10,5432140
Audiobook #5,15/11/17,10,4932410
Audiobook #1,15/11/17,8,4945340
Audiobook #6,15/11/17,10,6577720
Audiobook #9,15/11/17,10,5285510
Audiobook #6,15/11/17,9,9076710
Audiobook #1,15/11/17,10,6158410
Audiobook #7,15/11/17,7,4938930
Audiobook #3,15/11/17,10,5366630
Other,15/11/17,10,4907110
Audiobook #4,15/11/17,10,5194740
Audiobook #2,15/11/17,10,5883070
Audiobook #6,15/11/17,10,4945180
Audiobook #8,15/11/17,6,4995520
Audiobook #1,15/11/17,10,5197511
Audiobook #3,15/11/17,10,4953860
Audiobook #1,15/11/17,10,4979170
Audiobook #4,15/11/17,10,7828320
Audiobook #7,15/11/17,10,2444510
Audiobook #2,15/11/17,10,5310110
Audiobook #4,15/11/17,10,4954710
Audiobook #6,15/11/17,7,5077610
Audiobook #1,15/11/17,10,6738070
Audiobook #1,15/11/17,10,5732270
Audiobook #1,15/11/17,1,9750790
Other,15/11/17,10,4965710
Audiobook #4,15/11/17,10,4787480
Audiobook #7,15/11/17,6,4982160
Audiobook #3,15/11/17,9,5412740
Audiobook #2,15/11/17,10,7840611
Audiobook #4,15/11/17,10,5254320
Audiobook #1,15/11/17,10,9052620
Audiobook #8,15/11/17,9,1852520
Other,15/11/17,10,5045940
Audiobook #5,15/11/17,6,6185010
Audiobook #2,15/11/17,10,5279370
Audiobook #2,15/11/17,10,5070730
Audiobook #2,15/11/17,9,5011020
Audiobook #3,14/11/17,9,5028170
Other,14/11/17,6,5285911
Other,14/11/17,8,3982150
Audiobook #3,14/11/17,10,4173270
Audiobook #8,14/11/17,10,4969190
Audiobook #1,14/11/17,1,4674880
Audiobook #2,14/11/17,10,5108470
Audiobook #2,14/11/17,9,7436210
Audiobook #1,14/11/17,9,7223920
Audiobook #2,14/11/17,8,4974410
Audiobook #2,14/11/17,10,5093630
Other,14/11/17,10,10517111
Other,14/11/17,9,5310730
Audiobook #6,14/11/17,9,5241350
Other,14/11/17,9,8826510
Audiobook #3,14/11/17,10,4980010
Audiobook #2,14/11/17,9,4996811
Audiobook #1,14/11/17,8,4712810
Audiobook #1,14/11/17,10,1393510
Audiobook #1,14/11/17,8,4711330
Audiobook #7,14/11/17,8,5875510
Audiobook #6,14/11/17,7,4981111
Audiobook #2,14/11/17,8,4984310
Audiobook #2,14/11/17,8,7390450
Other,14/11/17,7,5034211
Audiobook #4,14/11/17,6,5262470
Audiobook #7,14/11/17,10,5297890
Audiobook #8,14/11/17,10,4985810
Audiobook #2,14/11/17,9,4992610
Audiobook #1,14/11/17,10,5002911
Audiobook #3,14/11/17,9,5045350
Audiobook #3,14/11/17,10,5293811
Audiobook #3,14/11/17,8,5168430
Audiobook #4,14/11/17,7,4991920
Audiobook #4,14/11/17,6,5394140
Audiobook #8,14/11/17,10,5033220
Audiobook #1,14/11/17,10,6121830
Audiobook #1,13/11/17,10,5287820
Other,13/11/17,5,5398350
Audiobook #9,13/11/17,10,4997910
Audiobook #4,13/11/17,9,4997610
Audiobook #2,13/11/17,10,5144260
Audiobook #2,13/11/17,9,4999570
Audiobook #1,13/11/17,2,5806010
Audiobook #1,13/11/17,10,5030020
Audiobook #2,13/11/17,8,5432810
Audiobook #3,13/11/17,10,5301010
Audiobook #1,13/11/17,8,5027920
Audiobook #3,13/11/17,10,4931420
Audiobook #6,13/11/17,7,5691010
Audiobook #1,13/11/17,8,5008011
Audiobook #2,13/11/17,9,5019560
Audiobook #1,13/11/17,10,5527030
Audiobook #2,13/11/17,10,5022470
Audiobook #4,13/11/17,5,5005620
Audiobook #9,13/11/17,6,5008520
Audiobook #7,13/11/17,9,5008730
Audiobook #9,13/11/17,8,5006720
Audiobook #7,13/11/17,10,5009530
Audiobook #4,13/11/17,9,5551910
Audiobook #1,13/11/17,8,5011310
Audiobook #5,13/11/17,10,6318710
Audiobook #4,13/11/17,10,8651310
Audiobook #8,13/11/17,9,5255520
Audiobook #1,13/11/17,8,5010010
Audiobook #5,13/11/17,9,2243010
Audiobook #6,13/11/17,10,8687820
Audiobook #3,13/11/17,8,6418570
Other,13/11/17,8,5027511
Other,13/11/17,10,7649840
Audiobook #4,13/11/17,10,5012130
Audiobook #2,13/11/17,10,5013170
Audiobook #2,13/11/17,10,5160660
Audiobook #2,13/11/17,10,5041850
Audiobook #5,13/11/17,9,5758010
Audiobook #1,12/11/17,1,7500140
Audiobook #2,12/11/17,10,5043370
